,name,date,headline,intro
1467,ntv,02/06/2021,Budapest;ärgern;Orban;Straßennamen,Budapest;1;5;Milliarde;Euro;teuer;Ableger;chinesisch;Elite;Universität;errichten;Vorgang;stoßen;breit;Kritik;Land;Protest;verpasst;Hauptstadt;angrenzend;Straße;china;kritisch;Name;Missfallen;Regierungschef;Orban
1468,Deutsche Welle,02/06/2021,Shift;Shift;Spezial;Smart;Home,Anschließend;04;00;UTC
1469,ntv,02/06/2021,Umstrittenem;Ex;Minister;Tapie;drohen;Strafe,Bernard;Tapie;schillernd;Frankreich;höchst;umstritten;Manager;Ex;Politiker;Verkauf;Adidas;Anteil;Haftstrafe;einbringen;schwer;Krebserkrankung;78;Jährige;bewahren;Gefängnis
1470,ntv,02/06/2021,Landstriche;terrorisieren,Mancherorts;schießen;Firma;Hagelkanonen;Stoßwellen;Luft;Ernte;Hagel;schützen;Bringt;Jörg;Kachelmann;ntv;Podcast;Wetter;Klima;Kachelmann;Häckl;völlig;dumm;Aberglaube
1471,Deutsche Welle,02/06/2021,Ölförderung;Alaska;vorerst;stoppen,USA;Regierung;Präsident;Biden;Entscheidung;Vorgänger;Trump;rückgängig;Naturschutzgebiet;Alaska;vorerst;Öl;Erdgas;bohren
1472,Deutsche Welle,02/06/2021,EU;nehmen;Firma;hart;Kandare,Unternehmen;EU;offenlegen;Land;Steuer;bezahlen;EU;Staat;Europaparlament;jahrelang;Streit;einigen
1473,Deutsche Welle,02/06/2021,WHO;genehmigen;Impfstoff;China,Präparat;Firma;Sinovac;WHO;Notfallzulassung;erhalten;gelten;alt;18;sehen;Impfdosen;komplette;Corona;Schutzimpfung
1474,ntv,02/06/2021,Opel;Corsa;e;Rally;kommend;Profi,Gedanke;spielen;Rallye;Sport;einsteigen;Verbrennern;Wald;heizen;Opel;bieten;Opel;Corsa;e;Rally;E;Fahrzeug;Rennen;entsprechend;Wettkampf;Weg
1475,Welt,10/06/2021,Freibrief;Papst;enthalten;fatal;Satz,-
1476,Deutsche Welle,02/06/2021,Festnahme;Druck;Opposition;steigen,Monat;Duma;Wahl;russische;Justiz;verschärfen;Oppositionspolitiker;Kremlkritiker;festnehmen;Flugzeug;Durchsuchungen;häufen
1477,Deutsche Welle,02/06/2021,Protest;Westen;Äthiopien,Tausende;Äthiopier;vergehen;Sanktionspolitik;USA;demonstrieren;Vereinigte;Staat;Visa;Beschränkung;Tigray;Konflikt;ankündigen
1478,ntv,02/06/2021,Lena;wehren;Plagiatsvorwürfe,erscheinen;Single;Lena;Meyer;Landrut;Vorfeld;veröffentlichen;Sängerin;EPs;Cover;sorgen;Ärger;Kollegin;glauben;30;jährig;Idee;abgekupfert;äußern;Lena
1479,ntv,02/06/2021,Wirbel;nächst;DEB;Schlacht,furios;Start;Eishockey;Weltmeisterschaft;zittern;deutsch;Team;Viertelfinale;Schluss;Erzrivalen;Erinnerung;Spiel;lebhaft;Gegner;markige;Ansage;wecken;DEB;Lager;zusätzlich;Kampfgeist
1480,ntv,02/06/2021,Zverev;steigern;Satz;Rund;3,aktuell;gut;deutsch;Tennisspieler;Rund;French;Open;Tennis;spielen;bezwingt;Russe;Roman;Safijullin;ziehen;nächst;Rund;deutsch;Spieler;können;folgen
1481,ntv,02/06/2021,Copa;verhöhnen;460;000;Opfer;Pandemie,Brasilien;heftig;Corona;Pandemie;betreffen;ignorieren;Staatschef;Bolsonaro;weiterhin;geflissentlich;sichern;südamerikanischen;Fußballverband;Copa;América;Land;stattfinden;Kritik;verstummen
1482,ntv,02/06/2021,lohnen;Krankenversicherung;Rentner,Gesetzlich;Krankenversicherte;alt;mitunter;Beitrag;sparen;Mitglied;Krankenversicherung;Rentner;bestimmen;Bedingung;nachträglich;Wechsel
1483,ntv,02/06/2021,romantisch;Sarah;Engel;Jawort,Wochenend;ehelichen;Sarah;Lombardi;überraschen;Freund;Julian;Büscher;Geburtsnamen;Engel;tragend;Sängerin;lässt;Fan;magisch;teilhaben;teilen;neu;Video;romantisch;Hochzeit
1484,Deutsche Welle,02/06/2021,Tschechien;Zentrum;EU;Raumfahrtindustrie,-
1485,ntv,02/06/2021,Kate;Winslet;lässt;Bauch,Herz;Verstand;setzen;Kate;Winslet;unnatürlich;Schönheitsideale;Dreharbeiten;mal;Konflikt;fahren;Aussehen;künstlich;nachhelfen;Serie;Mare;of;Easttown
1486,ntv,02/06/2021,Bürgermeister;Naidoo;Konzert;erlauben,Xavier;Naidoo;Rostock;auftreten;Mehrheit;Bürgerschaft;aussprechen;Auftritt;umstritten;Sänger;2022;Gespräch;Rostocker;Stadtoberhaupt;legen;Widerspruch;Konzertverbot
1487,ntv,02/06/2021,TV;Auswanderer;Norbert;Bebensee;tot,Café;Shorty;s;Gran;Canaria;machen;Norbert;Birgit;Bebensee;Traum;dauerhaft;Leben;Ferieninsel;Vox;Format;Goodbye;Deutschland;Auswanderer;Zuschauer;verfolgen;nehmen;Geschichte;traurig
1488,ntv,02/06/2021,Postbank;verhängen;Strafzinsen;25;000;Euro,Postbank;Kunde;100;000;Euro;Tagesgeldkonto;zinsfrei;anhäufen;setzen;deutschen;Bank;Tochter;Obergrenze;Freibetrag;deutlich;herab;Kunde;Giro;Anlagekonten;Umstellung;betreffen;drastisch
1489,ntv,02/06/2021,Naturschützer;zählen;Insektenfresser,140;000;Mensch;Mai;Stunde;Gartenvögel;teilnehmen;fleißig;Vogelarten;Anzahl;notieren;Ergebnis;zeigen;weiterhin;insektenfressende;Vogel;bestellen;Aufatmen;lässt;hingegen;Blaumeisenpopulation
1490,Welt,04/06/2021,hässlichste;Hose;Welt;gleichzeitig;beliebt,sitzen;Taille;lockern;Bein;eher;bequemen;sexy;Mom;Jean;halten;Mode;Beliebtheit;lässt;Zahl;beweisen;Online;häufig;speziell;Hosentyp;suchen
1491,Welt,08/06/2021,Auto;Deutschland;Straße,-
1492,Focus,03/06/2021,Fortschritt;erkennbar;Neubau;Böttcher;Tor;Jena;fast;vollenden,-
1493,Focus,02/06/2021,Fall;Vietnam;explodieren;Kombi;Mutation;Asien;wissen,Vietnam;relativ;Pandemie;schlagartig;ändern;asiatisch;Land;Mutation;auftauchen;Fallzahlen;schnell;lässt;erklären;anstecken;Deutschland;gefährlich
1494,Focus,02/06/2021,rumänisch;Fischzucht;Wasser;Leyen;schicken;Staatsanwältin;Jagd,halten;EU;ohnehin;Geldverschwendung;freuen;Fördertöpfe;melken;Truppe;europaweit;agierend;Staatsanwälten;Korruptionssümpfe;austrocknen;Anklägern;mangeln;bislang;Laura;Kövesi;nehmen;Sache;Hand
1495,Focus,02/06/2021,Wagenknecht;sprechen;Lafontaine;lieben;Oskar;Kind,2011;Linke;Vorsitzende;Sahra;Wagenknecht;26;alt;Oskar;Lafontaine;liiert;2014;verheiraten;Interview;51;jährig;Beziehung;sprechen
1496,Focus,02/06/2021,Gestochen;scharf;Bild;satte;Farbe;LG;OLED;TV;1500;Euro;sichern,LG;OLED55C17LB;überzeugen;4;K;UHD;Auflösung;HDR;Wiedergabe;nahezu;lückenloser;Ausstattung;Gönnen;EM;Fußballabende;Freund;absolut;Premium;Produkt;exklusiv;Vorzugspreis;1499;Euro
1497,Focus,02/06/2021,Mut;Stärke;richtig;maßen;Prahlerei;Job,Tue;rede;Selbstmarketing;wichtig;Karriere;Erfolg;verstecken;Angeberei
1498,Focus,02/06/2021,Stunde;Ufologen;kommen;denken;verlieren;Verstand,Alien;beobachten;Ufo;Fan;Welt;erhoffen;Aufklärung;US-amerikanischen;Bericht;Juni;veröffentlichen;Geheimdienstdirektorin;Avril;Haines;bislang;geheime;Forschung;Verteidigungsministeriums;unbekannt;Flugobjekten;offenlegen
1499,Focus,02/06/2021,Würge;Reiz;erkennen;seriös;Corona;Test,Binnen;Woche;Tausende;Anlaufstelle;Schnelltests;entstehen;Zentraler;Streitpunkt;Frage;ausgeführt;Test;kontrollieren;woran;erkennen;Test;korrekt;durchführen
1500,Focus,02/06/2021,Corona;Einsatz;Soldat;Berliner;Senatsverwaltung;angreifen,Neuigkeit;Corona;Pandemie;Deutschland;zeichnen;Entspannung;Corona;Lage;bundesweite;Inzidenz;Deutschland;liegen;35;2;Berlin;möglicherweise;Innengastronomie;öffnen;aktuell;News;Corona;Pandemie;finden;News;Ticker;FOCUS;Online
1501,Focus,02/06/2021,Irre;Nervenschlacht;Deutschland;zittern;Viertelfinale;WM,Nervendrama;Eishockey;WM;Deutschland;gewinnen;knapp;Gastgeber;Lettland;ziehen;Viertelfinale;stark;Beginn;brechen;deutsch;Mannschaft;retten;knapp;Führung;warten;Schweiz
1502,Welt,05/06/2021,G;7;Finanzminister;verpflichten;global;Mindeststeuer;15;Prozent,führend;Industrieländer;G;7;global;Mindeststeuer;Großkonzerne;15;Prozent;aussprechen;Olaf;Scholz;bezeichnen;Einigung;Steuerrevolution;Gruppe;G;20;Boot;holen
1503,Focus,02/06/2021,Politiker;Kolumnist;fordern;hoch;Gehalt;Merkel;Co,Politiker;verdienen;Politik;wert;Schweizer;Publizist;Frank;Meyer;klaren;Meinung;Demokratie;kosten;lassen
1504,Focus,02/06/2021,100;000;aktive;Fall;Neuinfektionen;Todesfälle;nehmen,aktuell;Corona;Zahl;Deutschland;Montag;FOCUS;Online;Berechnung;1798;Erkrankung;55;Todesfälle;übermitteln;bundesdeutsche;Inzidenz;liegen;35
1505,Welt,04/06/2021,astronomische;Geheimwissen;Mitteleuropa;gelangt,Funktion;Himmelsscheibe;Nebra;Bronzezeit;dramatisch;verändern;Woher;ursprünglich;Wissen;stammen;Forscher;mehrer;Projekt;plausibel;Schlüssel;dienen;winzige;Bernsteinperlen
1506,Welt,05/06/2021,Atomkraft;bitte;profitieren;Anleger;Renaissance;Kernenergie,Kernenergie;Investor;verschmähen;ändern;Anleger;nachhaltig;investieren;Atomkraft;machtvollen;Comeback;verhelfen;WELT;erklären;Chance;mutig;Investor;bieten
1507,ntv,02/06/2021,Digitalisierung;relativ;schonungslos,Gebäudetechnikdienstleister;Dussmann;treiben;Technologie;Digitalisierung;Geschäftsmodell;voran;ntv;Podcast;techt;Deutschland;erzählen;Vorstand;Wolf;Dieter;Adlhoch;Unternehmen;Wandel
1508,Focus,02/06/2021,Forscher;beweisen;Koffein;Müde;munter,nachts;schlafen;helfen;morgens;gerne;Koffein;trotzen;Müdigkeit;leistungsfähig;bleiben;Studie;zeigen;klappen;erhoffen;Kaffee;gesund;Schlaf;ersetzen
1509,ntv,02/06/2021,Kultroller;DDR,Knattern;legendär;Simson;Schwalbe;laufen;DDR;Million;Mal;Band;Wende;Schluss;Schwalbe;feiern;Comeback;leise;surren;Zukunft;Elektroroller;deutsch;Kopfsteinpflaster
1510,Focus,02/06/2021,Nadja;Abd;el;Farrag;währen;Blick;Wohnung,Wurzel;Nadja;Abd;el;Farrag;Hamburg;zeigen;Wand;Ex;Poptitan;Dieter;Bohle;Wohnung;zulegen;echt;Hingucker;Dekorieren;gebürtig;Hanseatin;angetan
1511,Focus,02/06/2021,Linke;Politiker;geißeln;deutsch;Klimaschutz;Leute;Tasche;greifen,Autofahrer;teuer;Deutschland;Jahresbeginn;Preis;Energie;Überholspur;grüne;Kanzlerkandidatin;Baerbock;bestätigen;Autofahrer;künftig;stark;Kasse;gebeten;gesellschaftliche;Klima;Land;Preistreiberei;Gift;meinen;Gastautor;Dietmar;Bartsch
1512,Welt,03/06/2021,14;Prozent;Kanzleramt;Bitte,Umfrage;Bundestagswahl;liegen;SPD;FDP;inzwischen;14;Prozent;gleichauf;Unterschied;Sozialdemokrat;erheben;Anspruch;Kanzleramt;programmatische;Linkspartei;Lookalike;Kurs;überzeugen;Wähler;Scholz;Effekt;bleiben
1513,ntv,02/06/2021,Ost;Land;nehmen;Geschenk;Abschied;Merkel,-
1514,ntv,02/06/2021,Mädchen;bloß;Hand;wilde;Bärin,-
1515,Focus,02/06/2021,Safari;Tour;enden;Verfolgungsjagd;Angry;Hippo;heizen;Boot,Dicke;Muchena;Freund;Mai;Wasser;Safari;Kenia;unterwegs;Ziel;paar;Wasser;lebend;Tier;nächst;Nähe;beobachten;gelingen;Wahrscheinlich;erhoffen;Gruppe;Nilpferd;vorbeifahren;Tier;Verfolgung;jagen;Schnellboot
1516,Focus,02/06/2021,Tippfelder;schenken;Euro;Chance;Millionengewinn;sichern,Setzen;Kreuzchen;bequemen;sichern;online;FOCUS;Online;Leser;profitieren;exklusiv;Angebot;Neukunde;erhalten;Spiel;Feld;Feld;gratis;Somit;zahlen;Feld;6;60;Euro;3;Euro
1517,Focus,02/06/2021,Unternehmen;offenlegen;Steuer;EU;Land;zahlen,Steuer;zahlen;multinationale;Konzern;Frage;beantworten;EU;Regel;ändern;Vertreter;Staat;Europaparlaments;erzielen;Dienstag;Einigung;fünfjährigen;Streit
1518,ntv,02/06/2021,Dreiste;Spargel;Dieb;räumen;komplett;Feld;leeren,-
1519,ntv,02/06/2021,Aggressives;Nilpferd;jagen;Tourist;Boot,-
1520,ntv,02/06/2021,Blome;SPD;geraten;sogar;Schatten;FDP,-
1521,ntv,02/06/2021,Verheerender;Brand;versenken;Iran;groß;Kriegsschiff,-
1522,ntv,02/06/2021,Inzidenz;klettern;Richtung;40,-
1523,Focus,02/06/2021,Sichern;Fit;for;Fun;Antihaftpfanne;Sparpreis,-
1524,ntv,02/06/2021,Papagei;covert;Rock;Klassiker,-
1525,ntv,02/06/2021,Grüner;verlieren;spitzen;Baerbock;rutschen,-
1526,ntv,02/06/2021,80;Prozent;Bevölkerung;finden;Gendern;unwichtig,-
1527,ntv,02/06/2021,Heidi;Klum;feiern;48;Meer,-
1528,ntv,02/06/2021,Massive;Zweifel;Investition;Russland,-
1529,ntv,02/06/2021,Oppold;Sorge;Welle;absolut;berechtigen,-
1530,ntv,02/06/2021,Feuerwehr;bekämpfen;Waldbrand;Düsseldorf,-
1531,ntv,02/06/2021,DFB;Rückkehrer;stehen;EM;Generalprobe;Fokus,-
1532,ntv,02/06/2021,Kinderlose;Pflege;Mehrkosten;tragen,-
1533,ntv,02/06/2021,Pflegereform;Finanzierung;Solidarität;fragen,-
1534,ntv,02/06/2021,Erleichterung;schlimm,-
1535,ntv,02/06/2021,Plötzlicher;Sommer;lässt;UV;Strahlung;hochschießen,-
1536,ntv,02/06/2021,Unwetterfront;ziehen;Westdeutschland,-
1537,ntv,02/06/2021,Sektor;wichtig,-
1538,ntv,02/06/2021,Nachricht;kompakt;17;01,-
1539,Welt,04/06/2021,Bundeswehr;Abzug;Afghanistan;Bier;Wein;Sekt;zurückholen,-
1540,ntv,02/06/2021,Streeck;Worst;Case;Szenario;ausgehen,-
1541,Welt,04/06/2021,Haftstrafen;Iraker;IS;Mitgliedschaft;Kriegsverbrechen,-
1542,Welt,04/06/2021,Innenministerium;kritisieren;Bundeszentrale;Süßkartoffel;Posting,-
1543,Welt,04/06/2021,Überraschung;HSV;Torwart;Ulreich;werfen,-
1544,Welt,04/06/2021,Italien;Tschechien;Sonntag;Risikogebiete,-
1545,Focus,02/06/2021,Wahlgesetzen;Republikaner;Trump;Weiß;Haus;holen,-
1546,Welt,03/06/2021,bereiten;Knast,4;Juni;erinnern;Hongkonger;gewöhnlich;Jahrestag;Massaker;Platz;Himmlische;Frieden;Peking;diesmal;Kerze;Victoria;Park;Stadtzentrum;leuchten;fraglich;China;Sicherheitsgesetz;Gedenken;Risiko
1547,Welt,03/06/2021,Verteidigung;Ex;Polizist;fordern;Bewährungsstrafe,Staatsanwaltschaft;sprechen;ungeheuerlichen;Missbrauch;fordern;30;Haft;Tötung;George;Floyds;Verteidigung;verurteilen;Ex;Polizist;fordern;hingegen;Bewährungsstrafe;gut;Glaube;handeln
1548,Focus,02/06/2021,Werk;Belgien;Biontech;Pfizer;fahren;Impfstoff;Produktion,-
1549,Welt,04/06/2021,Steinmeier;Gegenkandidaten;Bundespräsidentenwahl,-
1550,Welt,03/06/2021,Starker;Auftritt;Deutschland;erst;EM;Gegner,Deutschland;Dänemark;1;1;hinauskommt;feiern;EM;Gegner;klar;Sieg;Mittelpunkt;Interesse;stehen;Karim;Benzema;zurückgekehrt;Stürmer;letzte;Puzzleteil;Frankreich;Top;Offensive
1551,Focus,02/06/2021,Hollywood;Star;Romy;Walthall;57;sterben,-
1552,Focus,02/06/2021,Feuer;Challenge;TikTok;13;jährig;erleiden;schwer;Verbrennung;Mutter;warnen,-
1553,ntv,02/06/2021,komplette;Ort;stehen;Verkauf,-
1554,Welt,03/06/2021,Boateng;Verteidiger;EM;Aufgebot;stehen,deutsch;Nationalmannschaft;laufen;EM;Bundestrainer;Löw;etlich;Problem;lösen;Bastian;Schweinsteiger;Weltmeister;2014;Analyse;deutlich
1555,ntv,02/06/2021,Explosion;zerstören;Büro;Gebäude;Hamburg,-
1556,Welt,03/06/2021,Frau;üblich;Verdächtige,deutsch;Sport;Diversität;Gleichberechtigung;predigen;Gelebt;Schlagworte;Skandal;DFB;DOSB;deutlich;aufzeigen
1557,ntv,02/06/2021,Extremfahrer;bezwingt;Monte;San;Biagio;Rekordzeit,-
1558,Welt,03/06/2021,meist;Hoffnung;Müller;Interview;Spiel,booten;Bundestrainer;Joachim;Löw;Routiniers;Thoma;Müller;Mats;Hummels;Dänemark;spielen;erstmals;Deutschland;Weltmeister;überzeugt;Führungsstärke;reichen
1559,Welt,08/06/2021,Höhere;Spritpreise;sozial;ungerecht;Dilemma;lässt;lösen,-
1560,Focus,02/06/2021,Strom;günstig;Schnelllade;Gesetz;Tank;Rast;Monopol;Autobahn;brechen,-
1561,Welt,03/06/2021,übergewichtige;mittelalte;Frau;komplett;ausscheren,-
1562,Focus,02/06/2021,Entspannt;Sommer;Luxus;Liege;69;98;129;Euro;sichern,-
1563,Welt,04/06/2021,Entspannung;Intensivstation;aktuell;Corona;Zahl;erklären,-
1564,Welt,03/06/2021,Seidentuch;Granny;Image;verlieren,Lady;Gaga;verhelfen;Seidentuch;Film;House;of;Gucci;neu;Glanz;Accessoire;ungewollt;Queen;Assoziation;vermeiden;herausfordernd;Weise;binden
1565,Welt,04/06/2021,Kardinal;Marx;bieten;Papst;Rücktritt,-
1566,Welt,04/06/2021,irritieren;liegen;rum,-
1567,Welt,04/06/2021,Grüne;vorhaben;Politik;Autofahrer;Politik;Mieter,-
1568,Welt,04/06/2021,Sri;Lanka;drohen;Umweltkatastrophe,-
1569,Welt,04/06/2021,sauber;iih;Auto;Aktivist;VW;Elektro;Plan;dreckig,-
1570,Welt,04/06/2021,Werkzeug;brauchen;Heimwerker;Haus,-
1571,ntv,02/06/2021,Deal;Tag;Top;Fernseher;LG;Sony;stark;reduzieren,Sonderangebote;Handelt;Schnäppchen;sehen;Deal;günstig;ntv;Check;zeigen;echt;Preiskracher;lohnend;Rabatt
1572,Welt,04/06/2021,Trittbrettfahrer;Auffällige;Häufung;Wahlhelfer;Absagen;Impfbescheinigung,-
1573,Welt,04/06/2021,Klimaschutz;Annalena;Baerbock;Kampf;Autofahrer,-
1574,Welt,04/06/2021,Deutschland;Umgang;Kind;alternativlos,Woche;Deutschland;meist;Kind;fast;normal;Schule;Maskenpflicht;regelmäßig;Test;voraussetzen;europäische;Land;öffnen;deutlich;Kind;anderswo;einschränken
1575,Welt,04/06/2021,Mann;Möglichkeit;bekommen;Vaterschaft;sagen,Alice;Schwarzer;fordern;weiterhin;Abtreibung;Mann;Möglichkeit;rechtliche;Verantwortung;Kind;zurückweisen;Paragrafen;218;bezeichnen;Wischiwaschigesetz
1576,Welt,04/06/2021,Bundesländer;lockern,Biergarten;Einkaufen;Testpflicht;Corona;Regel;Bundesländern;lockern;Mecklenburg;Vorpommern;empfangen;Urlauber;Deutschland;Überblick;Lockerungen
1577,Welt,04/06/2021,Schuhmacher;Azubis;pro;deutsch;Handwerk;erleben;Exodus,traditionell;Handwerker;Nachwuchs;zahlreich;Beruf;fast;ausbilden;Folge;massenweises;Betriebssterben;klein;Stadt;treffen;Verbraucher;können;Szenario;abwenden
1578,ntv,02/06/2021,Papst;Deutschland;Titel;verhelfen,-
1579,ntv,02/06/2021,USA;Kanada;legen;Kinderimpfungen,-
1580,ntv,02/06/2021,Tokioter;Olympia;denken,Corona;Pandemie;überwinden;Tokio;halten;fest;verschoben;Olympische;Sommerspiele;abhalten;verständlich;aktuell;Lage;gefährlich;Meinung;Bewohner;Tokio;fallen;unterschiedlich
1581,ntv,02/06/2021,EU;setzen;Reisefreiheit,Corona;Krise;Grenze;Schengen;Raum;unkoordiniert;pauschal;schließen;Zusammenarbeit;EU;Staat;künftig;kontrolliert;vonstattengeht;neu;Kodex;Polizeizusammenarbeit;vereinheitlichen;System;planen
1582,ntv,02/06/2021,Kim;schaffen;Stellvertreter,Nordkorea;schaffen;Diktator;Kim;Machtstrukturen;Insider;zufolge;künftig;offiziell;Stellvertreter;Partei;geben;tatsächliche;Nummer;2;Nordkorea;ander
1583,ntv,02/06/2021,Polisario;Chef;Ghali;verlässt;Spanien,spanische;Justiz;verhängen;Untersuchungshaft;Chef;Unabhängigkeitsbewegung;Westsahara;Entscheidung;dürfen;Beziehung;Spanien;Marokko;Bezug;Migrationskrise;Exklave;Ceuta;belasten
1584,ntv,02/06/2021,Reform;Pflegekräften;Geld;bringen,fehlen;Deutschland;Pflegekräfte;Grund;dürfen;Bezahlung;Pflegereform;ändern;Bundeskabinett;Weg;bringen;Paket;schlagen;sofort;Skepsis;seitens;betroffen;Verband;entgegen
1585,Welt,04/06/2021,Gebrannter;Käsekuchen;Zitronenkaramell,baskisch;Käsekuchen;dunkel;Kruste;cremigen;fast;puddingartigen;Kern;sagenhaft;unkompliziert;Zubereitung;Rezept;abgespeckt;zitronige;Zuckerschicht;ergänzen;Kuchen;abverlangen;Freude;schenken
1586,ntv,02/06/2021,Blome;SPD;geraten;sogar;Schatten;FDP,-
1587,ntv,02/06/2021,Verheerender;Brand;versenken;Iran;groß;Kriegsschiff,-
1588,ntv,02/06/2021,Pflegereform;Finanzierung;Solidarität;fragen,-
1589,ntv,02/06/2021,Krankenkasse;stehen;Hammer;Amboss,-
1590,ntv,02/06/2021,Grüner;verlieren;spitzen;Baerbock;rutschen,-
1591,Welt,04/06/2021,Reporter;Präsident;Reiselust;packen,riesig;Entfernung;großartige;Natur;Geschichte;Anfassen;Amerika;fantastisch;Reiseland;Amerikaner;Volk;einfach;gerne;unterwegs;lieb;komfortabel;Zuhause;Rad
1592,ntv,02/06/2021,Morphosys;kaufen;US-amerikanischen;Krebsspezialisten,Biotechnologieunternehmen;Morphosys;stellen;Therapie;Krebs;Mittelpunkt;greifen;US-amerikanischen;Spezialist;Deal;lässt;bayerisch;Firma;Abtreten;Lizenzgebühren;bezahlen
1593,ntv,02/06/2021,Milliardär;Impfstoff;Taiwan;kaufen,Taiwan;Impfkampagne;laufen;schleppen;Druck;China;lässt;Verhandlung;Impfstoffhersteller;Biontech;scheitern;Regierung;Taipeh;Deutschland;vermitteln;taiwanesische;Milliardär;Terry;Gou;Plan
1594,ntv,02/06/2021,Münchner;Startup;sammeln;Milliarde,verkünden;deutsch;Startup;Mega;Finanzierung;Diesmal;nehmen;Celonis;Milliarde;Dollar;Investor;rasante;Expansion;voranzutreiben;Konzern;lassen;Ablauf;Celonis;durchleuchten;effizient;gestalten
1595,ntv,02/06/2021,Einzelhandel;schwächelt;Notbremse,Wirkung;Bundesnotbremse;Pandemiegeschehen;Deutschland;umstritten;Umsatz;Einzelhandel;Fall;Einfluss;zeigen;aktuell;Datum;Onlinehandel;zulegen;fallen;Umsatz;Lebensmittel;schlecht;erwarten
1596,Welt,03/06/2021,gelingen;Maibock;Fenchelsalat;Kichererbsenpüree,Juni;Jagdsaison;Maibock;Reh;frisst;Beste;zarte;Knospe;Trieb;schmecken;Fleisch;fein;perfekt;eignen;Kurzbraten;brauchen;schwer;Soße
1597,Welt,03/06/2021,Helmut;Schmidt;schwören;Führer;Treue,Tiefpunkt;angesichts;NS;Verbrechen;stets;diffizil;deutschen;israelisch;Beziehung;1981;griff;Ministerpräsident;Menachem;Begin;Bundeskanzler;3;Juni;erreichen;Streit;Höhepunkt
1598,ntv,02/06/2021,Raser;Moers;stehen;erneut;Gericht,illegal;Autorennen;Moers;unbeteiligt;Frau;ums;Leben;Raser;lebenslang;Freiheitsstrafe;verurteilen;Bundesgerichtshof;heben;Urteil;neu;verhandeln
1599,ntv,02/06/2021,West;Virginia;werben;spektakulär;Preis,US-amerikanischen;Bundesstaat;West;Virginia;mittlerweile;41;Prozent;Mensch;voll;impfen;Vergleich;Deutschland;wunderbar;Nachricht;klingen;USA;Durchschnitt;Impftempo;ankurbeln;rufen;Staat;Impflotterie;Leben;ausgefallen;Preis
1600,ntv,02/06/2021,Staatsanwälte;benennen;Verdächtige,österreichisch;Skiort;Ischgl;intensiv;Corona;Pandemie;verknüpfen;bleiben;wichtig;Schritt;Aufklärung;Vorgang;Frühjahr;2020;tun;Ermittlung;Gefährdung;Menschenleben;abschließen;Herbst;Prozess
1601,ntv,02/06/2021,Iranisches;Kriegsschiff;sinken;Brand,iranisch;Kriegsschiff;geraten;Brand;Mannschaft;retten;Löscharbeiten;bringen;20;Stunde;Erfolg;Schiff;sinken;Brandursache;unklar;Unglück;nahe;Straße;Hormus;reihen;lang;Liste;Vorfall;iranisch;Schiffe
1602,ntv,02/06/2021,Aberglauben;Land,-
1603,ntv,02/06/2021,hart;Duell;Naomi;Osaka,Naomi;Osaka;Tennisspielerinnen;Welt;gelten;bestbezahlte;Sportlerin;helfen;gesundheitlich;French;Open;ziehen;Depression;öffentlich;tatsächlich;bewegen
1604,ntv,02/06/2021,Manuel;Neuer;fragen,Krise;Deutsche;Fußball;Bund;halten;einhellig;Meinung;vertreten;Almuth;Schult;Nationaltorhüterin;belegen;Position;haarsträubend;Detail;Treffen;Verantwortliche
1605,ntv,02/06/2021,deutschen;nehmen;Corona;Krise;deutlich,Geschlossene;Fitnessstudios;Essen;Langeweile;Pandemie;Waage;viel;Deutscher;bemerkbar;Knapp;Kilo;Befragte;Umfrage;Schnitt;angefuttert;Gruppe;stark;zunehmen
1606,ntv,02/06/2021,Schmunzelhase;Brille;schmecken,bevor;Naschwerk;Leib;rücken;gerne;wissen;drinsteckt;Schmunzelhasen;Milka;lesbaren;Zutatenliste;nächst;Osterfest;Etikett;per;Gerichtsbeschluss;entziffern
1607,ntv,02/06/2021,Inflation,orakelt;Inflation;steigen;Deutlich;inwieweit;Auswirkung;zuletzt;alternativlos;gepriesen;Aktienanlage;eher;Immobilienmarkt;lesen
1608,ntv,02/06/2021,Queen;planen;Party;samt;Parade,dauern;stecken;Königin;Elizabeth;mitten;Planung;70;Thronjubiläum;Geburtstag;ausgefallen;Trooping;The;Colour;Parade;nachholen;Konzert;international;Star;stehen;2022
1609,ntv,02/06/2021,Matthew;Perry;Single,Matthew;Perry;Friends;Reunion;sehen;fällen;verwaschen;Sprache;Fan;Sorge;Schauspieler;Alkohol;Drogensucht;kämpfen;51;jährig;Verlobte;trennen
1610,ntv,02/06/2021,Charlie;Watt;spielen,Schlagzeuger;zumeist;eher;Hintergrund;agieren;Charlie;Watt;Rolling;Stones;Dennoch;Band;extrovertierten;Aushängeschilder;Mick;Jagger;Keith;Richard;unverzichtbar;Watt;80
1611,Welt,06/06/2021,Wahlbeteiligung;liegen;Nachmittag;41;Prozent,8;Wahllokale;Sachsen;Anhalt;öffnen;Vorläufige;Erhebung;deuten;gering;Wahlbeteiligung;Kopf;Kopf;Rennen;CDU;AfD;erwarten
1612,Welt,05/06/2021,Vorwurf;Baerbock;präzisieren;erneut;Angabe;Lebenslauf,Journalist;werfen;Annalena;Baerbock;Lebenslauf;falsch;Mitgliedschaft;aufführen;grüne;Kanzlerkandidatin;Angabe;präzisieren;Vorwurf;entkräften
